geneSys,gene,geneDescr,essential,Eno2_log2fc,Fas1_log2fc,Fas2_log2fc,Htb2_log2fc,Rnr2_log2fc,Rpl9A_log2fc,Ssa1_log2fc,Tdh1_log2fc,Tdh2_log2fc,Tdh3_log2fc,Yhb1_log2fc,Eno2_q,Fas1_q,Fas2_q,Htb2_q,Rnr2_q,Rpl9A_q,Ssa1_q,Tdh1_q,Tdh2_q,Tdh3_q,Yhb1_q,FDR0.05_count
YCL004W,PGS1,Phosphatidylglycerolphosphate synthase; catalyzes the synthesis of phosphatidylglycerolphosphate from CDP-diacylglycerol and sn-glycerol 3-phosphate in the first committed and rate-limiting step of cardiolipin biosynthesis,TRUE,0.4616102605491173,-0.5212409278787435,-0.5789028763869831,-0.5897261498701979,-0.4248174874985549,-0.2804977732665893,0.3912656525794538,0.5331700455175518,0.48667271240495685,0.5116883385791016,-0.7916650883802326,0.565581270675136,0.21185067913800845,0.44967638138561256,0.36926848378523214,0.6925229656066247,0.5064557014816953,0.7605842489841156,0.6821114166798613,0.7793047356016466,0.6790402371708972,8.08442517851828e-4,1
YCR001W,YCR001W,Putative protein of unknown function; conserved among S. cerevisiae strains; YCR001W is not an essential gene,FALSE,0.027513892048313303,-0.13112911744977684,0.10811295322553839,0.2902122381020101,-0.0655204121886522,0.06876603208451625,-0.18920687096103558,-0.46380608928107,-0.16447994925635537,-0.2817530125858281,0.05811852232973219,0.9353491394584331,0.8992092772273634,0.9900021111221705,0.5321513395173081,0.899374302359306,0.6926982432458662,0.8615954859544874,0.5921970861906468,0.9303022054711864,0.9010919300405122,0.9360864744255641,0
YCR002C,CDC10,"Component of the septin ring, required for cytokinesis; septins are GTP-binding proteins that assemble into rod-like hetero-oligomers that can associate to form filaments; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells; N-terminus interacts with phosphatidylinositol-4,5-bisphosphate; protein abundance increases under DNA damage stress",FALSE,0.2341034073505959,-0.4176367032146758,-0.49432586313784715,0.10940773077238714,-0.39184305194333396,-0.34826309425588076,-0.4013836409644539,-0.08219710951463971,-0.4417735140632414,-0.17541112639613787,-0.2853381399499587,0.74297523758377,0.8868105634798743,0.9341684305230041,0.7827589024774858,0.8372772393399773,0.5997580962928162,0.7676517083857637,0.8580361033184009,0.8494603581988337,0.9010919300405122,0.8739496709609068,0
YCR003W,MRPL32,Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress,FALSE,0.09443556445793273,0.22584114203692068,0.04569960532814165,-0.10483265082027107,0.1971389152011033,0.2086399523582706,0.11645525245945923,-0.26165616265336683,-0.18007670062079237,0.14148680665647936,0.06055571923956456,0.9185387543502155,0.7784161286568482,0.9957617939713213,0.7659955994611942,0.8977540614829878,0.5127270010566505,0.8629547754923409,0.7283378999595564,0.9250068508722877,0.9010919300405122,0.9360864744255641,0
YCR004C,YCP4,"Protein of unknown function; has sequence and structural similarity to flavodoxins; predicted to be palmitoylated; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",FALSE,-0.16211732641779825,0.24317857483752722,-0.39886421972137454,0.46409389244455146,-0.19779017710578964,0.14846045923541398,0.3729129444054419,-0.10166485741841394,-0.06806197008800537,0.14974071145001547,-0.16732886140643177,0.8509294418391938,0.8653272821828997,0.9542913438628674,0.47962995369327666,0.8750569206536146,0.7031925411965847,0.7208901348825528,0.8558011033722074,0.9497082594385282,0.9010919300405122,0.850155716570072,0
YCR005C,CIT2,"Citrate synthase, peroxisomal isozyme involved in glyoxylate cycle; catalyzes condensation of acetyl coenzyme A and oxaloacetate to form citrate; expression is controlled by Rtg1p and Rtg2p transcription factors; SCF-Ucc1 regulates level of Cit2p to maintain citrate homeostasis; oxaloacetate-dependent positive feedback loop inhibits Cit2p ubiquitination; CIT2 has a paralog, CIT1, that arose from the whole genome duplication",FALSE,-0.22438433727611196,-0.18856294075004867,-0.16008127002234265,0.26983125396249263,-0.21396817769439505,-0.5051603291679384,0.3293482668300085,0.18040024612235686,0.3432280382141484,-0.5021391936059215,-0.34180296368523183,0.8252293623000827,0.8939537081925432,0.9885979994596145,0.7718062002492299,0.8727787371582955,0.28102169762724044,0.6507052105010495,0.8498301802144134,0.7793047356016466,0.8383130855149726,0.8079425396444626,0
YCR006C,YCR006C,Putative protein of unknown function; conserved among S. cerevisiae strains; YCR006C is not an essential gene,FALSE,0.6244103589126643,0.16233241105268142,-0.33529361391054974,0.2833146127077489,0.2336013890950992,-0.07141242397278783,0.14959654498255667,-0.20797033166702109,0.3483535447170642,0.5025980697987964,-0.2819572436773818,0.11678825279875547,0.89671937872651,0.8842213958913957,0.5650699186861718,0.8919209382713345,0.7072843340830732,0.8983428171002298,0.8091460233380668,0.8087813166354673,0.6866957431479712,0.6730562679722008,0
YCR008W,SAT4,"Ser/Thr protein kinase involved in salt tolerance; funtions in regulation of Trk1p-Trk2p potassium transporter; overexpression affects the Fe-S and lipoamide containing proteins in the mitochondrion; required for lipoylation of Lat1p, Kgd2p and Gcv3p; partially redundant with Hal5p; has similarity to Npr1p; localizes to the cytoplasm and mitochondrion",FALSE,-0.23369203883815878,0.16095859705937202,0.24308971589858397,0.137750798948663,0.29883529672318215,0.4472075133138936,0.835415012908504,0.09978839087186817,0.6184630301691911,-0.06346564305415046,-0.12790641457235846,0.8414198948303454,0.89671937872651,0.9863048109504592,0.8228450760376215,0.8631375463281619,0.398046738889023,0.03756866799766258,0.8476734336480137,0.3417315025728136,0.9010919300405122,0.9120942113116087,1
YCR009C,RVS161,"Amphiphysin-like lipid raft protein; N-BAR domain protein that interacts with Rvs167p and regulates polarization of the actin cytoskeleton, endocytosis, cell polarity, cell fusion and viability following starvation or osmotic stress",FALSE,-0.1175824364088507,-0.09653669785057716,-0.042208468820480634,-0.32859597328120155,-0.1936275030119333,0.7181650520149573,0.22258132887762266,-0.6727350909953238,0.24407558286823094,-0.326142586565459,-0.12604570988663644,0.9091439584944804,0.9003483228857104,0.9958664530261386,0.7353468983392745,0.8942504986338043,0.05110028589904912,0.8942855008004571,0.6623007846809315,0.9003468777828094,0.9010919300405122,0.9217822573223307,0
YCR010C,ADY2,"Acetate transporter required for normal sporulation; phosphorylated in mitochondria; ADY2 has a paralog, ATO2, that arose from the whole genome duplication",FALSE,0.21431962174742447,-0.09756884747820634,0.1596200266503229,-0.20730774136103125,0.18857759550353873,0.407774609206896,-0.06052202624655903,-0.38034266054188454,0.21877988918845925,-0.2518309125670583,-0.2309632187770097,0.8671182559245971,0.89671937872651,0.9886008371553309,0.7095327820334936,0.899374302359306,0.376975061398931,0.8983428171002298,0.7019424694290515,0.9243934119482539,0.9010919300405122,0.8792966945356561,0
YCR011C,ADP1,Putative ATP-dependent permease of the ABC transporter family,FALSE,-0.6008916176310953,0.513646951701927,-0.45716092501431654,0.27863596878243296,-0.39270728531688154,-0.2410849199680407,0.3623027005423167,0.5138329535511018,0.3598879450980602,-0.06585856150122606,0.5690399500652181,0.6964873682666117,0.8508498332296254,0.9835550970677007,0.42432019503803864,0.6765360792472839,0.32493465577566283,0.7690397928127044,0.6727061367875701,0.8372819865323696,0.9010919300405122,0.2486883042273131,0
YCR012W,PGK1,"3-phosphoglycerate kinase; catalyzes transfer of high-energy phosphoryl groups from the acyl phosphate of 1,3-bisphosphoglycerate to ADP to produce ATP; key enzyme in glycolysis and gluconeogenesis",TRUE,0.6629388660879346,0.15388429592643302,0.09618375515504482,0.1791102173284791,0.06228353733980812,0.3921176543856068,-0.19822244443604636,0.03626731347403815,1.4504588115273374,0.4994383033703273,0.12094051260715569,5.593805014266161e-4,0.8532310041460445,0.9900021111221705,0.6721148686304118,0.899374302359306,0.08717526239651933,0.7796617367358663,0.8447368075796439,1.1069298923282865e-18,0.2788444726159058,0.8981323646314735,2
YCR014C,POL4,DNA polymerase IV; undergoes pair-wise interactions with Dnl4p-Lif1p and Rad27p to mediate repair of DNA double-strand breaks by non-homologous end joining (NHEJ); homologous to mammalian DNA polymerase beta,FALSE,0.1539074936857552,-0.21637730619831266,-0.16246095579028216,0.19424580003966146,-0.03825312770230471,-0.15209417900554106,-0.30414362153338204,-0.7377533486994363,-0.26012578493868116,-0.5266595629998214,0.40291252194135924,0.9074829750558142,0.89671937872651,0.9886008371553309,0.8068521089508381,0.9136999700733112,0.6169449185788985,0.8939585038427454,0.6924648644112078,0.920129382882791,0.7660760985734442,0.6072187536620095,0
YCR015C,CTO1,Protein required for cold tolerance; involved in phosphate uptake; YCR015C is not an essential gene,FALSE,0.08438495304669459,-0.2843103905820345,-0.2740774633790892,0.17790506774266066,-0.4470439868048675,0.2249577780327069,-0.2049513380704309,-0.3128908665960063,-0.34034234720413575,-1.093284915718891,0.21762739318942434,0.9185387543502155,0.89671937872651,0.9319028102224349,0.8494354951179548,0.8694724304851071,0.7062908077482042,0.8983428171002298,0.6676108023194633,0.9247091210121432,0.4072203907412622,0.9217822573223307,0
YCR016W,YCR016W,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus and nucleus; predicted to be involved in ribosome biogenesis,FALSE,-0.9060394908760359,-0.2628375815064435,0.15337544175062462,-0.3688521295809789,0.20848176100571209,-0.06642924761531556,0.37022481018101144,-0.2292651962309872,0.5775841869593147,-0.23869484421280426,-0.06290723546552261,0.4762686388275749,0.89671937872651,0.9900021111221705,0.5679201628937756,0.8988962615440819,0.7141872977855099,0.8752121459379424,0.7850791550522801,0.23317749470142765,0.9010919300405122,0.9380890403910472,0
YCR017C,CWH43,GPI lipid remodelase; responsible for introducing ceramides into GPI anchors having a C26:0 fatty acid in sn-2 of the glycerol moiety; can also use lyso-GPI protein anchors and various base resistant lipids as substrates; contains 14-16 transmembrane segments and several putative glycosylation and phosphorylation sites; null mutation is synthetically lethal with pkc1 deletion,FALSE,0.4022558618419708,0.5776524824209208,0.3416434766440557,0.299214898846724,0.4239054890408669,0.535352915175312,-0.4135376930234547,-0.29863160554307344,-0.3088709617473885,-0.6291893908034271,0.23444804020621585,0.8084034674386573,0.2961336366465425,0.9835550970677007,0.6083083907235265,0.8778855013919294,0.0427155912169413,0.7567771199954317,0.7617353415232324,0.8217706558683858,0.8182178364177223,0.8287753034350196,1
YCR018C,SRD1,Protein involved in the processing of pre-rRNA to mature rRNA; contains a C2/C2 zinc finger motif; srd1 mutation suppresses defects caused by the rrp1-1 mutation,FALSE,0.1395299050663507,-0.038518686986579946,-0.05473436201374169,-0.045269825981738246,0.40897816567601397,1.1537755680828676,-0.3970848076531974,0.37112694364366894,-0.08945372291335797,0.06463374224082863,0.12087045319399177,0.9033410533360744,0.9003483228857104,0.9962299964104342,0.8353882869877641,0.849573064356947,0.048141083036357855,0.6815566603709033,0.7283378999595564,0.957552913083892,0.9035285260128316,0.9360864744255641,1
YCR019W,MAK32,Protein necessary for stability of L-A dsRNA-containing particles,FALSE,-0.206275574882659,0.1485764916102295,0.2746027315869232,0.5022961939911667,0.2529278248697681,-0.7109789043590532,0.5217512782773986,0.04662378638555115,0.15840585419582034,-0.29158305901119297,0.31702916917489604,0.8956456216691983,0.89671937872651,0.9708724965164733,0.5122684268406049,0.8021759354367789,0.21836494968759787,0.703544136951581,0.8622551156182575,0.9075317241944474,0.9010919300405122,0.42080486008783563,0
YCR020C,PET18,Protein of unknown function; has weak similarity to proteins involved in thiamin metabolism; expression is induced in the absence of thiamin,FALSE,-0.03701315771715435,0.23410596436006692,0.011755278919932511,-0.13345608874862946,-0.17926015060594816,0.21944994967388318,0.18831479035751708,0.14349044423864094,-0.26700434661462497,0.1764329681413617,0.03632697430601292,0.9331079058336442,0.7801065772793373,0.9978787921200588,0.7162301197359537,0.8842107672264746,0.41511261010141504,0.8179234575794622,0.7677557405558211,0.8215532755683712,0.9010919300405122,0.9452948750774512,0
YCR020C-A,MAK31,Non-catalytic subunit of N-terminal acetyltransferase of the NatC type; required for replication of dsRNA virus; member of the Sm protein family,FALSE,-0.2494474919719024,0.09399430730550291,-0.07771743661038545,0.07146721104432753,0.09933667663136228,-0.14437102578987088,-0.24047537683675901,-0.10993580212189427,0.2880614418937324,0.0763437847290994,0.09173513029639274,0.7093027498326774,0.89671937872651,0.9934070365173315,0.8011261018134317,0.899374302359306,0.5515697299550929,0.7636414477489946,0.8019298057488493,0.8285338838938279,0.9010919300405122,0.9238178548108203,0
YCR021C,HSP30,"Negative regulator of the H(+)-ATPase Pma1p; stress-responsive protein; hydrophobic plasma membrane localized; induced by heat shock, ethanol treatment, weak organic acid, glucose limitation, and entry into stationary phase",FALSE,0.11298671242161279,0.2237263278020945,-0.2254488871288889,0.42293046267718887,0.11543079464454899,0.23812821856540273,-0.37896865243273314,-0.5036645426483373,-0.4940717485551687,-0.056505719837997403,-0.36486581898117915,0.8995943841034966,0.8869989036229551,0.9863048109504592,0.5372000648797882,0.899374302359306,0.6510452387834537,0.31024238353918504,0.7222538310519113,0.6717152549477406,0.9010919300405122,0.6757391134969704,0
YCR022C,YCR022C,Putative protein of unknown function; conserved among S. cerevisiae strains; YCR022C is not an essential gene,FALSE,0.21263070941104018,0.48302244637081737,-0.14520888761650105,0.5066988478894077,-0.07525749521118087,0.3288476792498605,-0.09851577799138155,-0.14035861919416703,-0.04723472983372486,0.23224633464317807,-0.10015676875061952,0.8387402305095464,0.5546798744039118,0.9900021111221705,0.42651795684283916,0.899374302359306,0.37636937504332013,0.8939585038427454,0.8144339453693221,0.9592047528488279,0.9010919300405122,0.9360864744255641,0
YCR023C,YCR023C,Vacuolar membrane protein of unknown function; member of the multidrug resistance family; YCR023C is not an essential gene,FALSE,-0.9772728685422144,-0.2228638731844047,-0.34314674342131696,-0.43589945707754624,0.4853928271558282,-0.054868554137189815,0.31879530621181656,-0.28241037301351707,0.3116880668024757,-0.12270278502036769,0.49879296251566957,0.07008145763844638,0.89671937872651,0.880124258296126,0.25792450608293366,0.6042199709813907,0.7280571021704138,0.8799325020769321,0.7765314873058926,0.9059780562470802,0.9010919300405122,0.32508504880656264,0
YCR024C,SLM5,Mitochondrial asparaginyl-tRNA synthetase,FALSE,-0.13951360974525448,-0.20685827062172582,0.35519160264320954,0.3104827799445143,0.22441945192092305,0.49843622206242355,0.2519299584082239,0.3779095476367899,0.22751822013009815,0.3265638279710034,-0.16513296348282988,0.9078034794672668,0.8823113093871301,0.8983133530892569,0.6464997995725696,0.862820960541835,0.28087482535554453,0.8752121459379424,0.7565804435102401,0.8529279417682072,0.8749049965807797,0.8981323646314735,0
YCR025C,YCR025C,Putative protein of unknown function; conserved across S. cerevisiae strains; YCR025C is not an essential gene,FALSE,0.12448917172266617,0.3109007099794834,-0.22676990907446024,0.5603848604749762,0.2786559720534386,-0.3438114519599318,0.47506872758965957,-0.5092327000691266,0.2358462079151905,0.21148611878644835,-0.2500213486224674,0.9090997104544035,0.89671937872651,0.9885979994596145,0.34571075534153234,0.862820960541835,0.5899507739073109,0.6848063963701674,0.6096410772809572,0.9052663960914147,0.9010919300405122,0.8287753034350196,0
YCR026C,NPP1,"Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp2p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; NPP1 has a paralog, NPP2, that arose from the whole genome duplication, and an npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to the single mutants",FALSE,0.23225667595543156,-0.22648461314785576,0.3291463678479359,-0.31771549156068135,-0.35817272480023477,-0.17114017515372842,-0.30539346775265835,-0.5082235172605294,-0.2979977892549245,0.12358379211277157,-0.4236018024637925,0.9022732093601641,0.89671937872651,0.9835550970677007,0.809668034076422,0.8750569206536146,0.7007961831023919,0.884154959438736,0.6867690413973215,0.9250068508722877,0.9010919300405122,0.5745517734366734,0
YCR027C,RHB1,Putative Rheb-related GTPase; involved in regulating canavanine resistance and arginine uptake; member of the Ras superfamily of G-proteins,FALSE,-0.39535371025234955,-0.2277927559407749,-0.017846880774973803,0.31943399450839455,-0.1682539730561452,0.1121797038021151,-0.09509245289158842,-0.22530498043122932,0.2762449609911595,0.6296141529190503,0.11000057009324492,0.8252293623000827,0.8992092772273634,0.9978787921200588,0.7991143781984907,0.899374302359306,0.6510452387834537,0.9051857349305376,0.7482630084688913,0.8618706496018226,0.6426485531499215,0.9360864744255641,0
YCR030C,SYP1,Negative regulator of WASP-Arp23 complex; involved in endocytic site formation; directly inhibits Las17p stimulation of Arp23 complex-mediated actin assembly in vitro; may regulate assembly and disassembly of the septin ring; colocalizes and interacts with septin subunits; potential role in actin cytoskeletal organization,FALSE,-0.04296661794705012,0.004674045970100515,-0.28723396398048284,-0.0600370422188902,-0.01952371612733908,0.21927832492043553,-0.24933768073578463,-0.39078530607632694,-0.03406159712748529,0.18641146047313215,0.2971771247134942,0.9298236900967429,0.9062246927942544,0.875693283533919,0.8051417577953739,0.9136999700733112,0.3922104351499803,0.7147911118397883,0.51050316679207,0.959198802179204,0.9010919300405122,0.48773095054787097,0
YCR032W,BPH1,"Protein homologous to Chediak-Higashi syndrome and Beige proteins; both of which are implicated in disease syndromes in human and mouse, respectively, due to defective lysosomal trafficking; mutant phenotype and genetic interactions suggest a role in protein sorting",FALSE,-0.26374886240756673,-0.4433699557561911,0.21011851112776558,0.5438856558174018,-0.24568340129991395,0.21094017454100955,-0.4836860761807167,-0.22983067030297144,-0.8632525216168981,0.3900666926545294,-0.33085212018255583,0.813637212423206,0.6601011593581027,0.984551445512509,0.6584191954281725,0.8631375463281619,0.6337408810586769,0.840499209559793,0.7998176065948693,0.10547716822880898,0.885442991850608,0.6237229587554173,0
YCR033W,SNT1,"Subunit of the Set3C deacetylase complex; interacts directly with the Set3C subunit, Sif2p; putative DNA-binding protein; mutant has increased aneuploidy tolerance; relocalizes to the cytosol in response to hypoxia",FALSE,-0.10179593501905278,0.14764994253443836,0.7832434447126332,-0.17958819681941446,0.3358998114315913,0.7399789177096906,-0.05700387634740624,-0.18363551687605834,-0.29550709103983186,0.0755196173328465,-0.24702830610635942,0.9185387543502155,0.89671937872651,0.13969342485728886,0.810478464252717,0.6765360792472839,0.13953018662052233,0.9087087324700054,0.8090879717569168,0.8494603581988337,0.9010919300405122,0.8507758520880138,0
YCR035C,RRP43,"Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp43p (OIP2, EXOSC8); protein abundance increases in response to DNA replication stress",TRUE,0.197776776279265,-0.34300659550916085,0.18051448425874636,0.3449871867302485,-0.04695419212001542,0.7364915208591523,-0.6293158359855163,-0.5721599425769235,-0.4431009490947823,-0.12614949113247848,-0.2543137616814573,0.8835296969647489,0.89671937872651,0.9865732376289147,0.6696347560064524,0.899374302359306,0.05001721040729696,0.8442466349855725,0.6892152408905207,0.7800842275797273,0.9010919300405122,0.850155716570072,0
YCR036W,RBK1,Putative ribokinase,FALSE,-0.09384211211967855,0.23731887311674182,0.4597704636420712,0.10138500624191085,-0.1462707682666181,-0.16516563109300395,-0.2539088861090948,-0.22633066377806413,-0.2510590435441481,0.14624031947161553,0.18892863915887972,0.9213867756512546,0.8679662763700586,0.8478349155411261,0.8353827214724645,0.899374302359306,0.7072356448391409,0.7693533346437312,0.7963114195966133,0.8494603581988337,0.9010919300405122,0.850155716570072,0
YCR037C,PHO87,"Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog, PHO90, that arose from the whole genome duplication",FALSE,0.306251758353174,0.22816970465377726,0.11143761314610805,-0.25477352110954904,-0.10577494588136278,0.3635050166064042,-0.10729879128235366,-0.3240784945699595,0.4290449891670902,0.2036842245870649,0.2003251828919639,0.7267420646424251,0.8973795628680702,0.9886008371553309,0.6100191918223719,0.899374302359306,0.40892990871313506,0.9080761269083667,0.6395610927668809,0.5670841292613744,0.9010919300405122,0.850155716570072,0
YCR042C,TAF2,TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation,FALSE,0.2947114756574699,0.420877067254591,0.6007121709117805,1.0305095479755142,-0.5736205390441772,-0.53940721551559,0.542212503548831,0.6446829393737397,-0.4225024645292284,0.29590624704598983,0.8733655167665078,0.8576495144793387,0.7871645119016046,0.7333317573665562,0.012922724854460057,0.7825683768052469,0.5049178771367508,0.1946493628126451,0.6076558959991767,0.6316329814794492,0.885442991850608,6.007252221767711e-4,2
YCR043C,YCR043C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the Golgi apparatus; YCR043C is not an essential gene,FALSE,0.12198380686738655,0.2547548797630929,-0.37627007959896663,-8.303775213165318e-4,0.13833297859014884,-0.04955919879117139,0.04068603863995611,-0.19550227794810726,-0.10664206075738647,-0.023253570645760124,-0.10080066363754886,0.8765640413545508,0.7592631348194904,0.5729094571644819,0.8568615237479538,0.899374302359306,0.6771347858916538,0.8983428171002298,0.7438712760231222,0.9370878558708492,0.9035285260128316,0.9217822573223307,0
YCR044C,PER1,Protein of the endoplasmic reticulum; required for GPI-phospholipase A2 activity that remodels the GPI anchor as a prerequisite for association of GPI-anchored proteins with lipid rafts; functionally complemented by human ortholog PERLD1,FALSE,-0.5424832660693344,0.20452557548594805,0.0715747190106573,0.2929150440039699,0.35023581590273045,-0.2107944824764016,-0.544387979173345,-0.3505381690942433,-0.6380124095223173,0.13592167647001815,-0.09631175086054634,0.7458155013492497,0.89671937872651,0.9957617939713213,0.6725137966009229,0.875121709377416,0.6082404718055325,0.7693533346437312,0.741932761577854,0.7793047356016466,0.9010919300405122,0.9360864744255641,0
YCR045C,RRT12,Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores,FALSE,-0.19587117723859954,-0.3219884835858615,0.11681368122710933,0.03173139083270791,0.18047563327676042,0.4480526012047933,-0.10154630819132172,-0.18068801970748888,0.05759962331736149,-0.08003221511008955,-0.2694026960676096,0.7774177165282127,0.5669770054076795,0.9886008371553309,0.8304612886382353,0.8750569206536146,0.095623345790798,0.8725363234962394,0.741932761577854,0.9561816124876169,0.9010919300405122,0.5505637192193102,0
YCR047C,BUD23,Methyltransferase that methylates residue G1575 of 18S rRNA; required for rRNA processing and nuclear export of 40S ribosomal subunits independently of methylation activity; diploid mutant displays random budding pattern; functional homolog of human WBSCR22,FALSE,-1.7368114170116749,0.18091222248471714,-0.5475124614467317,-0.6594067372410105,-1.0275939073621942,0.21006237027391847,-1.53034102692577,-0.497505012826236,0.2647370236796916,-1.4394279691075162,-1.0686108712175422,8.803637613915797e-5,0.89671937872651,0.9442034937676029,0.5469546556617599,0.07182178315185118,0.45715333801924507,0.013624581981729495,0.7232190645099813,0.9066848184441951,0.0024140087649092037,0.18915155252806282,3
YCR048W,ARE1,"Acyl-CoA:sterol acyltransferase; endoplasmic reticulum enzyme that contributes the major sterol esterification activity in the absence of oxygen; ARE1 has a paralog, ARE2, that arose from the whole genome duplication",FALSE,0.30445306152613066,-0.17573295494069918,-0.4377413152411337,-0.2241110024544121,0.1118170849030643,0.35522253526943076,0.07036168681974361,-0.2527116883731223,0.3847111943990611,0.5447415631167682,-0.19695144286277713,0.7324639407030402,0.89671937872651,0.9835550970677007,0.7682697108416238,0.899374302359306,0.5279817933957454,0.8953606869199141,0.7590557201196636,0.8808119459664491,0.7733826005403522,0.9217822573223307,0
YCR051W,YCR051W,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; contains ankyrin (Ank) repeats; YCR051W is not an essential gene,FALSE,-0.11673256763197258,0.4264371483284363,-0.4168766832319251,0.1658599900875521,0.2414135054197948,0.20813565250480814,0.21376587346616513,-0.3045241077362088,0.5101672982409329,-0.08131407740011444,0.14602247803510277,0.9107133692308906,0.8786250204748896,0.633079128090465,0.7946486107362436,0.873018409695346,0.6115704381389686,0.8942855008004571,0.744033220878929,0.6587451001929093,0.9010919300405122,0.8739496709609068,0
YCR052W,RSC6,"Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication",TRUE,0.42211115238197994,-0.2543187561313597,0.2469384604169356,-0.13007107663355255,0.07371799513174221,0.3376292804942743,-0.22138458737558359,0.8531727970796047,0.24776545615569529,-0.49859814109190975,0.03805704467909012,0.8073852977984388,0.7678106496352753,0.9835550970677007,0.7326155932183215,0.899374302359306,0.35176648338805305,0.8543797662042092,0.5481095099812439,0.9296532035343659,0.8829167466489868,0.9428838247620049,0
YCR053W,THR4,Threonine synthase; conserved protein that catalyzes formation of threonine from O-phosphohomoserine; expression is regulated by the GCN4-mediated general amino acid control pathway,FALSE,-0.30329250421975185,0.5580433897813694,0.5426009254179252,0.27447487289438793,0.17920857725116562,-0.1503625730078023,0.33772715506078205,-0.34022704601347786,0.11794672262609242,-0.40330403145841787,0.17407707201056766,0.8865624923744136,0.7849441034502459,0.915761703077645,0.5040344256983859,0.8977540614829878,0.6158137024404058,0.7908224109181632,0.81651775692281,0.9370878558708492,0.9010919300405122,0.8739496709609068,0
YCR054C,CTR86,"Essential protein of unknown function; with orthologs in Ashbya gossypii and Candida albicans; similar to human ATXN10, mutations in which cause spinocerebellar ataxia type 10; codon usage corresponds to that observed for yeast genes expressed at low levels; relative distribution to the nucleus increases upon DNA replication stress",TRUE,-0.14668050697828275,0.2820961903718221,-0.26438425425102413,0.19241033525413556,-0.5054921226172481,0.28077432224206106,0.21652247864465907,0.11516861638216555,1.0177107847417746,0.23174167660828354,-0.31649929199345905,0.9078010210471195,0.7849441034502459,0.9863048109504592,0.7665092178237003,0.4757520068169604,0.2872689207120051,0.8939585038427454,0.854849289879726,0.08205234967881007,0.9010919300405122,0.7445801468371227,0
YCR057C,PWP2,"Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0, A1, and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis",TRUE,-0.7416522610019163,0.5398234748714522,-0.40674675077766903,-0.48985027384442265,-0.46014952407894244,-0.7206163115852843,-0.9386130808095572,0.8803296825830526,-0.5506064492122543,-0.42479467759879186,-0.457011580330186,0.054136049090877214,0.8650126006589716,0.9319028102224349,0.29175064543691487,0.5314901953911841,0.040736775264427455,0.0019786215957251913,0.38797434779159395,0.7501236148256284,0.7725575387204432,0.5962291561234392,2
YCR059C,YIH1,Negative regulator of eIF2 kinase Gcn2p; competes with Gcn2p for binding to Gcn1p; may contribute to regulation of translation in response to starvation via regulation of Gcn2p; binds to monomeric actin and to ribosomes and polyribosomes; ortholog of mammalian IMPACT,FALSE,-0.30731632328098024,0.25584557386858325,0.20842213129441478,-0.3034055356087008,-0.18752961865258788,-0.32413184174864546,0.13804421394978372,-0.15083130558006871,0.2315389278497668,0.46458522693948984,-0.2583709838073794,0.8252293623000827,0.8911280185819683,0.9835550970677007,0.49902277330939565,0.8977540614829878,0.52697504728893,0.9051857349305376,0.8286582606398837,0.9210093808854138,0.7939668601092694,0.788742979082955,0
YCR060W,TAH1,Component of conserved R2TP complex (Rvb1-Rvb2-Tah1-Pih1); R2TP complex interacts with Hsp90 (Hsp82p and Hsc82p) to mediate assembly of large protein complexes such as box C/D snoRNPs and RNA polymerase II; contains a single TPR domain with at least two TPR motifs; plays a role in determining prion variants,FALSE,0.24355546088932675,-0.254718905674783,-0.11039584584129156,-0.37151722244013136,-0.2540758722491291,0.0931917660717788,-0.15962502915185714,0.00767460878189321,0.39702661131943956,0.07038046362556656,0.32951125754236976,0.8628741408637307,0.89671937872651,0.9900021111221705,0.7981203453708319,0.8919209382713345,0.722399645130278,0.8629547754923409,0.8587035324137761,0.7800842275797273,0.9010919300405122,0.850155716570072,0
